ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,56539.0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,56539.0
0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,74057.0
0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,60513.2
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,56539.0
0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,57930.0
0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,60513.2
0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,64813.8
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,56539.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53380.6
0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,61012.8
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,56539.0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,56462.8
0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,60513.2
0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,59176.8
