ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,68434.4
0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,65101.0
0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,70667.2
0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,84673.2
1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,83242.2
0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,90553.6
1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,75093.2
1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,64458.4
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,76755.2
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,73236.4
1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,81072.6
1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,75153.0
0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,80851.0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,63974.2
0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,73953.6
1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,84748.2
0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,90800.8
0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,66532.2
0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,83251.8
0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,64156.4
0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,90486.8
1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,82266.2
1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,70530.8
1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,79776.4
0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,69524.2
0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,72854.6
1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,66610.2
0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,81379.8
1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,71263.4
0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,80256.8
0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,75051.2
