topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,1,4,10,10,0,1000,10,512,10000,5,29,2.0
4,1,2,1000000,10,1,1000,10,512,100,5,0,2.0
2,10,4,1000000,1,0,1,1000,512,10000,2,0,0.00248793819782
2,1,2,1000000,1,0,1000,1000,1024,10000,5,0,2.0
2,1,4,1000000,10,0,1,10,512,100,5,0,2.0
2,1,2,10,1,1,1000,1000,512,100,2,29,2.0
2,1,4,10,10,1,1000,1000,512,100,2,0,2.0
4,10,4,10,1,0,1000,10,1024,10000,5,29,2.0
4,10,4,1000000,10,0,1000,10,1024,10000,2,0,2.0
2,10,2,10,10,0,1000,1000,1024,100,5,29,2.0
4,1,2,1000000,10,0,1000,10,512,10000,5,0,2.0
4,1,4,10,10,0,1,10,1024,100,2,29,0.146159219874
4,10,4,10,1,0,1000,10,512,10000,5,0,2.0
4,1,2,1000000,1,1,1000,1000,1024,100,5,0,2.0
4,1,4,1000000,10,0,1,10,1024,100,2,29,0.00542117239492
2,1,2,10,10,0,1000,1000,1024,100,5,29,2.0
2,10,4,10,10,0,1,1000,1024,100,5,0,2.0
2,1,4,10,1,1,1,1000,512,100,2,0,2.0
4,1,2,1000000,1,1,1,1000,512,10000,2,29,0.00323145995808
2,10,4,10,1,0,1,1000,512,10000,2,29,0.0150283995354
4,1,2,10,10,0,1000,10,512,100,2,0,0.525837381169
2,10,2,1000000,1,0,1000,1000,1024,100,2,29,2.0
2,1,2,10,1,1,1000,10,512,100,2,0,0.82909348901
4,1,2,10,10,1,1,1000,512,100,5,29,2.0
4,1,4,10,10,0,1,1000,1024,10000,2,0,0.144708943913
4,10,4,10,1,1,1,1000,512,100,5,29,2.0
4,1,4,1000000,1,0,1000,10,1024,100,2,29,2.0
2,1,4,10,10,0,1,1000,512,100,2,0,2.0
2,1,2,10,10,0,1,1000,512,100,5,29,2.0
2,10,2,10,10,0,1000,10,512,10000,2,0,2.0
4,1,2,1000000,10,0,1000,1000,512,100,2,0,2.0
2,10,2,1000000,10,1,1000,10,1024,10000,2,29,2.0
2,1,2,1000000,10,0,1,1000,1024,10000,2,0,2.0
4,10,4,10,1,0,1,10,1024,100,5,29,0.014527271316
2,1,2,1000000,10,0,1000,10,512,100,2,0,2.0
2,1,4,1000000,1,0,1,1000,1024,10000,5,29,0.000826589209674
4,1,4,10,1,0,1000,10,1024,10000,2,29,2.0
4,10,4,1000000,1,0,1000,1000,512,100,5,0,2.0
4,10,2,1000000,1,1,1000,10,1024,10000,2,0,2.0
4,1,2,1000000,10,1,1000,1000,512,10000,5,0,2.0
2,1,2,10,1,0,1,10,512,10000,5,29,2.0
4,10,2,1000000,10,0,1,1000,1024,100,2,0,2.0
4,10,4,1000000,1,1,1000,1000,1024,10000,5,29,2.0
2,1,2,1000000,1,0,1,1000,1024,100,2,29,2.0
2,10,4,10,10,0,1000,10,1024,10000,5,29,2.0
4,1,2,1000000,10,1,1000,1000,512,100,2,0,2.0
4,1,2,10,10,0,1,1000,512,100,2,29,2.0
4,10,4,1000000,10,1,1000,1000,512,10000,5,0,0.000472531228595
4,10,4,1000000,10,1,1000,10,512,10000,5,0,2.0
4,10,4,1000000,1,1,1,10,512,100,2,0,0.00231363273021
4,10,4,10,1,1,1,10,1024,10000,2,0,2.0
