new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
2,1,0,0,0,60,1,6,78559.2
3,1,0,1,0,80,256,10,48646.6
3,1,1,0,0,30,2,4,13131.6
4,0,1,1,1,20,8,0,35717.2
3,1,0,0,0,70,32,8,37996.2
2,0,0,0,1,50,1024,0,4881.6
5,0,1,1,0,80,2,8,121671.2
4,0,0,0,0,80,8,0,9135.8
4,0,0,1,1,0,4,2,35309.2
3,1,0,1,1,70,256,0,12156.0
4,1,0,1,1,70,512,6,49397.6
1,0,0,1,0,30,16,2,17749.2
2,1,1,0,1,100,256,6,88375.6
4,0,0,1,0,30,512,6,48968.2
5,1,0,1,1,0,1024,8,121177.6
2,1,0,0,0,60,1024,4,4441.4
5,0,1,0,0,40,16,8,121694.8
3,0,1,1,1,0,256,4,16052.2
2,1,1,0,0,10,16,10,96743.4
1,0,1,1,1,20,16,8,105231.8
5,1,0,1,1,20,4,0,9148.2
3,1,1,0,1,20,32,10,49261.4
2,0,1,1,0,20,4096,0,17642.4
4,0,1,0,1,20,32,0,9115.6
4,1,1,1,0,50,1,8,123511.6
2,0,0,0,1,70,4096,0,4775.2
1,1,0,0,1,70,2,0,17666.0
3,0,1,0,0,90,16,4,12461.6
2,0,1,1,1,90,4096,2,17700.4
3,0,1,1,0,100,1,8,42665.0
5,1,1,0,1,50,2,10,298646.6
5,0,1,1,0,80,1,6,47265.4
3,1,0,1,1,40,2,10,49051.8
4,0,1,1,0,10,2048,0,35770.2
1,0,1,1,1,30,2,2,17719.4
4,1,0,0,1,50,16,0,9010.8
5,0,0,1,1,90,2,0,9168.6
2,0,0,0,0,80,128,6,85465.8
3,1,0,1,1,100,512,0,12119.2
3,1,1,1,0,100,32,10,48190.8
4,1,0,1,0,20,2,10,417294.4
3,1,1,0,1,30,256,2,12051.6
2,0,1,0,1,70,128,10,100467.0
2,1,1,1,1,70,1,4,15193.8
5,0,0,0,1,70,2048,0,9248.2
3,0,0,1,0,80,2048,4,12253.4
3,0,1,0,0,20,32,0,12163.2
2,1,0,1,1,0,32,6,123807.0
3,1,0,0,1,60,128,4,12074.4
3,0,0,1,0,60,64,4,12132.2
5,0,0,1,0,0,64,6,47436.6
4,1,1,0,0,10,4,10,170454.2
1,1,1,0,1,60,16,8,96265.0
4,1,0,0,1,30,512,0,9017.6
5,1,0,0,0,0,2048,10,299367.2
1,0,1,0,0,10,64,0,17668.8
3,0,0,0,0,70,2048,10,48625.0
5,1,0,1,0,0,1024,0,9254.0
1,1,0,0,0,50,2,10,80078.8
4,1,1,1,1,40,2048,2,35768.2
3,1,0,1,1,60,128,6,10579.4
4,1,1,0,0,10,256,6,21646.8
2,0,0,1,1,0,32,8,131669.0
5,0,0,0,1,80,4096,4,9188.0
3,1,1,1,1,20,2,10,49013.4
5,0,0,1,1,40,1024,2,9233.8
1,1,1,0,1,40,16,4,11947.6
4,1,0,0,0,0,1024,8,75964.0
4,0,1,1,1,60,1,10,419095.8
1,0,1,1,0,50,128,10,102964.4
3,1,0,1,1,0,1,6,20796.6
1,1,0,1,1,30,128,4,11937.8
5,0,0,1,0,40,128,4,9199.6
1,1,0,0,0,90,8,8,85882.0
3,1,0,1,1,10,64,0,12524.6
3,1,0,1,1,20,4,6,13813.2
3,1,1,1,1,10,4,10,47146.8
2,0,0,1,1,0,16,4,18496.4
4,0,0,1,1,10,4,10,416175.0
5,0,0,1,0,60,512,10,301830.0
3,0,0,0,1,30,2,10,48987.6
4,1,1,0,1,30,4096,4,13189.6
1,0,1,0,1,40,512,4,11901.0
5,1,1,1,0,70,1,6,47428.0
2,0,0,1,0,30,4,4,12497.8
3,0,1,1,0,70,1024,4,12192.8
4,1,0,0,1,80,128,6,19177.2
3,1,0,1,0,40,64,4,12115.6
1,0,1,1,0,60,2048,10,102668.4
1,1,0,0,0,100,1,8,83283.8
2,1,0,0,0,100,16,10,95114.6
3,0,1,0,0,60,32,4,12095.0
4,0,0,1,0,20,16,2,35843.8
2,0,0,0,0,20,8,6,76258.4
4,0,1,0,0,100,512,4,12766.4
4,0,0,1,1,20,8,10,414447.4
3,0,1,0,1,90,32,8,37793.2
1,0,0,1,0,80,512,8,102777.0
3,1,0,0,0,30,1,6,18266.8
1,0,0,0,1,30,2,10,80327.4
1,0,1,1,1,40,1,0,17671.4
5,1,0,0,1,70,16,2,9126.6
4,0,0,0,1,90,128,6,19271.6
5,0,0,1,1,40,4,0,9195.4
1,0,1,1,0,70,2048,10,102936.8
1,0,1,1,0,90,64,10,102628.2
4,1,1,1,1,20,4096,4,43431.0
5,1,0,1,0,20,256,6,47613.6
4,0,1,0,0,30,2,8,59101.4
2,0,1,0,0,10,16,0,5903.8
4,0,0,0,1,60,256,10,112890.8
5,0,0,0,0,90,1024,6,47535.0
2,0,0,1,0,10,16,8,106495.2
1,0,1,0,1,40,16,0,17685.0
3,1,1,0,0,10,16,4,12588.8
4,1,1,1,1,90,2048,2,35792.2
1,1,0,1,1,100,4,6,102956.2
5,1,0,0,1,80,256,10,298589.2
5,0,0,1,0,50,2,4,9221.4
3,0,0,1,0,10,4096,6,11701.0
2,0,1,0,0,50,1,10,83392.2
2,1,1,0,1,100,16,4,5041.0
4,0,0,1,1,90,2048,8,125210.0
2,1,0,1,1,20,32,0,17730.0
1,1,1,1,0,30,512,0,17688.4
1,0,1,0,1,30,8,2,17752.4
1,1,1,1,0,0,32,0,17977.0
3,0,0,0,0,20,1024,8,38588.4
3,0,0,0,1,60,4,2,12841.0
1,1,0,0,1,30,1,2,17694.2
3,1,0,1,1,70,128,8,38045.0
3,0,0,1,0,10,1,0,14424.6
1,1,1,1,0,100,128,0,17770.8
5,1,1,1,1,100,4096,8,122484.8
1,0,0,1,0,40,16,2,17812.2
3,0,1,1,1,90,16,4,12143.2
2,0,0,1,0,70,1,6,116380.4
2,0,0,1,1,0,512,6,123629.0
5,1,0,1,1,50,2048,0,9254.0
2,1,0,1,0,50,128,2,17659.2
1,1,0,1,0,50,2,10,117809.6
5,0,0,1,1,70,4,6,47531.6
2,0,1,0,1,30,8,10,86288.4
3,0,1,0,0,80,512,4,12165.2
5,1,1,0,0,0,32,4,9222.4
5,0,0,0,1,40,2,6,47419.4
1,1,1,1,1,70,8,8,108971.8
5,1,1,1,1,10,16,2,9173.4
3,1,0,0,0,40,512,10,48854.0
5,1,1,1,0,70,1,6,47428.0
1,0,1,0,0,20,1024,2,17664.2
