topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,1,4,1000000,10,1,1000,10,1024,100,2,29,0.000556960439468
2,1,2,10,1,1,1000,1000,512,10000,2,29,0.85383533308
4,1,4,1000000,1,0,1000,10,1024,10000,5,0,2.0
2,1,2,1000000,10,1,1,1000,1024,100,2,29,2.0
4,10,4,1000000,10,0,1,10,512,100,5,29,2.0
4,1,4,1000000,10,0,1000,10,1024,100,2,0,2.0
4,1,2,10,10,0,1,10,1024,100,5,0,0.0896202455801
2,1,2,10,1,0,1000,10,512,100,2,29,0.826286898629
4,1,4,10,1,1,1,1000,1024,10000,2,0,0.014766941334
4,10,2,1000000,1,0,1,1000,512,10000,2,0,0.0029808958484
4,1,2,1000000,1,1,1,10,512,10000,5,0,2.0
4,10,4,10,1,0,1000,1000,512,10000,2,29,0.7093619739
4,10,2,10,10,1,1000,10,512,100,2,29,0.52450013141
2,1,2,1000000,1,0,1,1000,512,10000,2,0,0.00139035845647
2,1,2,10,1,1,1,10,512,100,5,29,0.0148009853706
2,10,4,10,1,1,1000,1000,1024,10000,2,0,0.875202732238
2,1,4,10,1,1,1000,10,512,100,5,0,0.369689640944
2,10,4,1000000,10,0,1000,10,1024,100,2,29,2.0
4,1,4,1000000,1,1,1,1000,512,10000,2,29,0.00208485680397
4,1,2,10,1,0,1000,10,1024,100,2,0,0.488861472091
2,1,4,1000000,10,1,1,1000,512,10000,5,0,2.0
4,1,4,10,1,0,1000,1000,1024,100,2,0,2.0
2,1,4,1000000,10,0,1000,1000,512,10000,2,0,2.0
4,10,2,10,10,1,1000,1000,1024,100,5,29,2.0
4,1,4,10,1,1,1000,10,512,10000,5,29,2.0
2,10,4,10,1,1,1000,1000,512,100,5,0,2.0
2,1,4,10,1,0,1,1000,1024,100,2,0,2.0
4,1,4,10,1,0,1000,10,1024,100,5,29,0.248093874388
2,10,4,10,1,1,1,1000,1024,10000,5,29,0.0147696648569
2,10,4,10,10,0,1000,1000,512,10000,2,0,0.77487223273
4,10,2,10,1,1,1,10,1024,100,5,29,0.0138504758675
4,10,4,10,10,0,1000,10,1024,100,5,0,0.177169251971
2,10,2,10,1,0,1000,10,1024,100,5,0,0.267729112962
2,1,4,10,10,0,1,1000,512,100,2,0,2.0
2,1,2,10,10,1,1,1000,1024,100,2,29,2.0
4,10,4,1000000,1,0,1000,1000,512,10000,5,29,0.000876974383905
2,1,2,1000000,10,0,1,1000,1024,10000,2,29,2.0
2,10,4,1000000,10,0,1000,10,512,10000,5,0,2.0
2,10,2,10,1,1,1,10,512,100,5,29,0.0150229524895
4,1,4,1000000,10,0,1000,1000,1024,100,5,29,2.0
2,1,4,1000000,10,1,1000,10,512,100,2,0,2.0
2,1,4,10,1,0,1,1000,1024,100,5,29,2.0
2,10,4,10,10,0,1000,1000,1024,100,2,29,2.0
2,10,4,1000000,10,0,1,1000,1024,10000,2,29,2.0
4,10,2,1000000,1,0,1000,1000,1024,10000,2,0,0.0036753941959
4,1,2,10,10,0,1000,10,512,100,5,29,0.209154305277
4,10,4,1000000,10,0,1,10,1024,10000,5,29,2.0
2,1,4,1000000,10,1,1000,10,1024,10000,5,0,2.0
4,1,2,10,10,1,1,1000,512,100,2,29,2.0
4,10,2,10,10,1,1,1000,512,10000,2,0,0.142654045861
4,1,4,1000000,10,0,1000,1000,1024,100,2,0,2.0
2,1,2,1000000,10,0,1000,1000,512,10000,2,29,2.0
