topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,10,4,1000000,1,1,1,1000,1024,10000,2,29,0.00224282113399
4,1,4,10,1,1,1000,1000,1024,100,2,29,2.0
4,10,4,10,10,1,1,1000,1024,100,2,0,2.0
2,1,2,10,10,1,1000,10,512,10000,2,29,2.0
2,1,2,10,10,0,1000,1000,512,10000,2,0,0.420505131798
2,10,2,10,10,1,1000,1000,512,100,5,29,2.0
2,1,2,10,10,1,1000,1000,512,100,2,29,2.0
2,10,2,1000000,10,1,1,1000,1024,100,5,29,2.0
2,1,2,1000000,10,1,1000,10,1024,100,2,0,2.0
4,10,4,1000000,10,0,1000,1000,512,10000,5,29,2.0
4,1,4,10,1,1,1000,10,1024,100,5,0,0.251247713943
4,1,2,1000000,1,0,1000,1000,1024,100,2,0,2.0
2,10,4,1000000,1,1,1,1000,1024,100,2,0,2.0
2,1,4,10,10,1,1,1000,1024,100,5,0,2.0
2,1,4,10,10,0,1,10,1024,100,5,29,0.137058567999
4,1,4,1000000,10,0,1,1000,512,100,2,0,2.0
2,10,2,1000000,10,0,1,1000,1024,100,2,0,2.0
2,10,2,10,1,1,1000,1000,1024,10000,2,0,0.762869667172
2,1,2,1000000,10,0,1,10,512,10000,2,29,2.0
4,1,2,10,10,0,1,1000,1024,100,5,0,2.0
2,1,2,1000000,10,0,1,10,1024,100,5,29,2.0
2,10,2,1000000,1,1,1000,10,1024,100,2,29,4.08528439707e-05
4,10,2,10,1,0,1000,10,1024,10000,5,29,2.0
2,1,4,1000000,10,1,1000,10,512,100,2,29,2.0
4,1,2,1000000,10,0,1,1000,512,100,2,29,2.0
4,10,4,1000000,10,0,1000,10,1024,100,5,0,2.0
2,10,2,10,10,1,1,10,512,100,5,0,0.134906984883
4,10,4,10,10,1,1,10,1024,10000,5,0,2.0
2,1,4,1000000,10,0,1,10,1024,100,2,29,2.0
2,10,4,10,1,1,1,1000,512,10000,5,29,0.0151400639756
4,10,4,10,1,0,1,10,1024,100,5,0,0.0145027596096
2,1,4,1000000,10,0,1,1000,1024,100,5,0,2.0
2,1,4,10,1,1,1,10,512,10000,2,29,2.0
2,1,4,1000000,1,0,1000,10,512,10000,2,29,2.0
2,1,4,1000000,10,1,1000,1000,1024,100,5,29,2.0
2,10,4,10,1,1,1,1000,512,10000,2,0,0.0149003939576
2,10,2,10,1,1,1000,1000,1024,10000,5,29,0.281327662959
4,10,4,10,10,1,1,1000,1024,10000,5,0,0.0790379972302
4,10,2,1000000,1,0,1000,1000,512,100,5,29,2.0
4,10,2,10,1,0,1000,1000,1024,10000,5,0,0.203317795635
4,10,2,1000000,1,0,1,1000,1024,10000,5,0,0.000951871264518
2,10,4,10,10,1,1,1000,512,100,5,0,2.0
2,10,4,1000000,1,0,1,10,512,10000,2,0,2.0
2,1,4,10,10,0,1,10,1024,10000,2,0,2.0
